episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
1,-1.026715,0.999368,0.005731,0.990688,203,0.004888,10,1.000000,1337,1210,-0.028791,0.888028,0.942353,0.070312,-15.766798,2.840624,0.000300
2,-1.206138,0.998116,0.006161,1.000000,225,0.003578,10,1.000000,1303,1225,-0.029291,0.653826,0.808595,0.050781,-18.431831,4.025571,0.000300
3,-1.078925,0.999053,0.005761,1.000000,187,0.001136,10,1.000000,1265,1277,-0.028064,0.622407,0.788928,0.042969,-16.373333,3.719078,0.000300
4,-1.203323,0.999328,0.006100,0.997188,203,0.008515,10,1.000000,1310,1227,-0.029312,0.508145,0.712843,0.070312,-18.460270,3.561723,0.000300
5,-1.410596,0.996430,0.006655,1.000000,224,0.008716,10,1.000000,1371,1158,-0.026659,0.538281,0.733676,0.058594,-21.745562,4.201073,0.000300
6,-0.889703,0.999189,0.005459,0.970637,159,0.000352,10,1.000000,1229,1317,-0.026910,0.729629,0.854183,0.043359,-13.267374,4.450712,0.000300
7,-1.123822,0.998987,0.006019,1.000000,192,0.006729,10,1.000000,1275,1270,-0.029525,0.520597,0.721524,0.058594,-17.094269,3.535030,0.000300
8,-1.002182,0.999072,0.005689,0.998621,174,0.000936,10,1.000000,1316,1221,-0.026454,0.409808,0.640162,0.023438,-15.112047,4.308541,0.000300
9,-0.789118,0.999346,0.005272,0.971202,162,0.002824,10,1.000000,1257,1290,-0.028708,0.396585,0.629750,0.000000,-11.647159,3.626564,0.000300
10,-0.917959,0.999384,0.005521,0.984497,178,0.002652,10,1.000000,1348,1189,-0.027244,0.718550,0.847673,0.019531,-13.855255,3.616380,0.000300
11,-0.659425,0.999719,0.004936,0.880361,143,0.000130,10,1.000000,1247,1299,-0.026628,0.277439,0.526725,0.011719,-9.611670,3.682150,0.000300
12,-0.691830,0.999398,0.004906,0.889015,137,0.000602,10,1.000000,1203,1339,-0.026927,0.271293,0.520858,0.000000,-10.081003,3.918870,0.000300
13,-0.633337,0.999664,0.004758,0.852096,140,0.000009,10,1.000000,1159,1390,-0.027383,0.308856,0.555749,0.007812,-9.174688,3.768340,0.000300
14,-0.691399,0.999502,0.004826,0.879506,127,0.000080,10,1.000000,1188,1362,-0.027133,0.254298,0.504279,0.007812,-10.203394,3.355063,0.000300
15,-0.557454,0.999343,0.004818,0.810611,135,0.000243,10,1.000000,1228,1321,-0.027075,0.199107,0.446214,0.000000,-7.868384,4.116543,0.000300
16,-0.575046,0.999636,0.004838,0.851003,136,0.000126,10,1.000000,1217,1328,-0.027917,0.329912,0.574379,0.011719,-8.332312,2.643815,0.000300
17,-0.632579,0.999682,0.004872,0.860727,132,0.000828,10,1.000000,1180,1361,-0.027584,0.196904,0.443739,0.000000,-9.130898,3.616512,0.000300
18,-0.754055,0.999209,0.005087,0.930155,138,0.000523,10,1.000000,1275,1269,-0.028224,0.229848,0.479425,0.007812,-11.106598,4.243304,0.000300
19,-0.813957,0.999554,0.005215,0.986693,153,0.001626,10,1.000000,1273,1273,-0.028197,0.310094,0.556861,0.039062,-12.120412,3.128343,0.000300
20,-0.783532,0.999389,0.005132,0.955446,122,0.004637,10,1.000000,1209,1336,-0.029666,0.234928,0.484694,0.000000,-11.584180,3.972644,0.000300
21,-0.663883,0.999379,0.004825,0.891959,117,0.001782,10,1.000000,1116,1431,-0.029586,0.297340,0.545289,0.000000,-9.655355,3.568110,0.000300
22,-0.581859,0.999430,0.004719,0.812727,130,0.000664,10,1.000000,1086,1467,-0.026471,0.269557,0.519189,0.000000,-8.327065,4.212306,0.000300
23,-0.570110,0.999829,0.004612,0.838244,130,0.002361,10,1.000000,1075,1479,-0.028523,0.337150,0.580646,0.023438,-8.358785,2.288584,0.000300
24,-0.588471,0.999530,0.004645,0.821469,126,0.002046,10,1.000000,1064,1479,-0.027663,0.127370,0.356890,0.000000,-8.439095,3.871382,0.000300
25,-0.587567,0.999700,0.004610,0.811923,124,0.002807,10,1.000000,1055,1489,-0.027582,0.482147,0.694368,0.035156,-8.762214,2.543728,0.000300
26,-0.588083,0.999594,0.004668,0.810742,121,0.006195,10,1.000000,1064,1482,-0.031357,0.227110,0.476561,0.000000,-8.592268,3.934586,0.000300
27,-0.592260,0.999470,0.004559,0.817436,123,0.005016,10,1.000000,966,1577,-0.026185,0.224137,0.473431,0.000000,-8.572627,3.409270,0.000300
28,-0.479977,0.999495,0.004583,0.751517,120,0.000052,10,1.000000,1051,1497,-0.026691,0.348822,0.590611,0.000000,-6.787438,3.006848,0.000300
29,-0.537864,0.999674,0.004571,0.802078,126,0.000506,10,1.000000,1031,1500,-0.026648,0.434971,0.659523,0.019531,-7.861833,2.434357,0.000300
30,-0.486549,0.999849,0.004517,0.732226,112,0.000883,10,1.000000,1011,1534,-0.028092,0.514896,0.717563,0.054688,-6.894928,2.921698,0.000300
31,-0.536278,0.999236,0.004565,0.773984,109,0.001322,10,1.000000,1027,1502,-0.027462,0.444323,0.666576,0.049219,-7.609556,3.253607,0.000300
32,-0.565055,0.999572,0.004597,0.819360,118,0.002468,10,1.000000,1046,1492,-0.028335,0.350697,0.592197,0.007812,-8.141504,3.383540,0.000300
33,-0.550177,0.999539,0.004621,0.796096,123,0.000866,10,1.000000,1007,1523,-0.025756,0.112932,0.336054,0.000000,-7.796736,3.812898,0.000300
34,-0.564208,0.999405,0.004734,0.802207,130,0.000660,10,1.000000,1045,1487,-0.026957,0.151090,0.388703,0.000000,-7.962347,4.299763,0.000300
35,-0.549621,0.999452,0.004546,0.793701,112,0.002418,10,1.000000,981,1551,-0.026769,0.409589,0.639992,0.008203,-7.849996,3.443175,0.000300
36,-0.500226,0.999658,0.004496,0.741434,128,0.000781,10,1.000000,987,1546,-0.027022,0.331899,0.576107,0.000000,-7.162868,3.079587,0.000300
37,-0.561423,0.999569,0.004768,0.811908,125,0.002043,10,1.000000,1071,1460,-0.027387,0.355385,0.596142,0.000000,-7.941000,4.220559,0.000300
38,-0.555244,0.999665,0.004721,0.818522,124,0.000470,10,1.000000,1068,1460,-0.027247,0.254552,0.504532,0.000000,-7.977858,2.974055,0.000300
39,-0.576997,0.999602,0.004789,0.832917,133,0.001798,10,1.000000,1078,1455,-0.025954,0.233985,0.483719,0.007812,-8.298343,3.418195,0.000300
40,-0.490470,0.999352,0.004758,0.760056,138,0.000153,10,1.000000,1064,1469,-0.027230,0.278601,0.527827,0.000000,-6.890340,3.180661,0.000300
41,-0.604352,0.999562,0.004807,0.847525,131,0.001807,10,1.000000,1103,1433,-0.029542,0.217357,0.466216,0.007812,-8.712667,3.531729,0.000300
42,-0.452097,0.999646,0.004573,0.727855,126,0.009092,10,1.000000,1026,1512,-0.028860,0.396680,0.629826,0.012109,-6.345541,2.569276,0.000300
43,-0.615735,0.999472,0.004854,0.842274,126,0.004963,10,1.000000,1077,1471,-0.025448,0.135568,0.368196,0.000000,-8.899464,4.016852,0.000300
44,-0.681329,0.998967,0.005157,0.894585,131,0.001656,10,1.000000,1144,1381,-0.027713,0.088748,0.297906,0.000000,-9.794859,4.632412,0.000300
45,-0.634143,0.999692,0.005003,0.886067,129,0.000377,10,1.000000,1154,1370,-0.025744,0.304147,0.551495,0.000000,-9.230925,3.574769,0.000300
46,-0.646746,0.999178,0.004992,0.859756,142,0.001313,10,1.000000,1170,1354,-0.028872,0.159975,0.399969,0.000000,-9.393720,4.097422,0.000300
47,-0.791374,0.998998,0.005174,0.944024,140,0.002670,10,1.000000,1139,1389,-0.027600,0.225007,0.474349,0.000000,-11.654421,4.653923,0.000300
48,-0.759783,0.999167,0.005164,0.914063,134,0.001112,10,1.000000,1143,1391,-0.028150,0.104735,0.323627,0.000000,-11.145727,5.126051,0.000300
49,-0.694076,0.999376,0.005045,0.891671,131,0.001162,10,1.000000,1162,1373,-0.027626,0.096423,0.310520,0.000000,-10.101669,4.797309,0.000300
50,-0.718351,0.999071,0.005059,0.919703,145,0.000576,10,1.000000,1126,1405,-0.024988,0.237436,0.487274,0.003906,-10.561462,4.022063,0.000300
51,-0.812031,0.999014,0.005273,0.948440,133,0.000069,10,1.000000,1139,1399,-0.027272,0.221295,0.470420,0.000000,-11.977781,4.872509,0.000300
52,-0.682023,0.999313,0.005075,0.901421,123,0.000572,10,1.000000,1169,1367,-0.027239,0.071882,0.268109,0.000000,-9.936526,4.431928,0.000300
53,-0.629230,0.999515,0.004931,0.862218,142,0.001409,10,1.000000,1175,1359,-0.027159,0.321061,0.566622,0.011719,-9.184279,3.836641,0.000300
54,-0.719626,0.998895,0.005018,0.904869,121,0.000672,10,1.000000,1135,1401,-0.028125,0.066411,0.257703,0.000000,-10.512815,4.756952,0.000300
55,-0.706563,0.999316,0.004976,0.883174,137,0.003699,10,1.000000,1129,1406,-0.028173,0.123851,0.351925,0.000000,-10.344100,4.955971,0.000300
56,-0.743875,0.999022,0.005023,0.920246,131,0.001306,10,1.000000,1076,1459,-0.027740,0.095718,0.309383,0.000000,-10.976300,4.226774,0.000300
57,-0.709167,0.999128,0.004814,0.884334,131,0.000589,10,1.000000,1059,1474,-0.027695,0.348771,0.590569,0.000000,-10.357120,4.259032,0.000300
58,-0.642153,0.999603,0.004794,0.858945,132,0.000149,10,1.000000,986,1547,-0.026559,0.284099,0.533010,0.000000,-9.322031,4.376477,0.000300
59,-0.608630,0.999563,0.004725,0.854152,128,0.003343,10,1.000000,1086,1448,-0.029447,0.264996,0.514777,0.000000,-8.880919,3.330238,0.000300
60,-0.644716,0.999704,0.004847,0.857563,134,0.006935,10,1.000000,1090,1443,-0.028009,0.182411,0.427096,0.000000,-9.399317,4.601787,0.000300
61,-0.641155,0.999325,0.004908,0.863682,141,0.001710,10,1.000000,1171,1364,-0.027912,0.126550,0.355739,0.000000,-9.395895,3.891101,0.000300
62,-0.689073,0.999129,0.005087,0.908787,137,0.003098,10,1.000000,1180,1348,-0.028670,0.269472,0.519107,0.000000,-10.120965,4.392497,0.000300
63,-0.623819,0.999677,0.004949,0.868217,142,0.001311,10,1.000000,1185,1362,-0.027369,0.324819,0.569929,0.011719,-9.198477,3.837269,0.000300
64,-0.677042,0.999497,0.004974,0.909309,139,0.000926,10,1.000000,1212,1321,-0.028200,0.421027,0.648866,0.003906,-10.049034,3.548155,0.000300
65,-0.624324,0.998994,0.005020,0.840189,138,0.000846,10,1.000000,1250,1291,-0.027955,0.223554,0.472815,0.000000,-9.046320,5.261669,0.000300
66,-0.633568,0.999556,0.004924,0.875535,145,0.000305,10,1.000000,1190,1354,-0.027099,0.268250,0.517929,0.000000,-9.323005,3.646528,0.000300
67,-0.676737,0.999527,0.004952,0.865183,132,0.000079,10,1.000000,1215,1318,-0.027428,0.202137,0.449596,0.000000,-10.067453,4.886923,0.000300
68,-0.663704,0.999597,0.004983,0.884360,153,0.000527,10,1.000000,1218,1325,-0.027068,0.311062,0.557729,0.000000,-9.908216,3.607354,0.000300
69,-0.643158,0.999704,0.004991,0.875653,131,0.000291,10,1.000000,1198,1346,-0.026788,0.295486,0.543586,0.000000,-9.560179,4.163476,0.000300
70,-0.606468,0.999355,0.004856,0.824282,135,0.000379,10,1.000000,1241,1289,-0.027724,0.715247,0.845723,0.027344,-8.842000,4.864426,0.000300
71,-0.548700,0.999552,0.004853,0.800516,146,0.000002,10,1.000000,1189,1355,-0.027041,0.301856,0.549415,0.007812,-8.061831,3.466882,0.000300
72,-0.508371,0.999767,0.004725,0.773167,124,0.000116,10,1.000000,1167,1379,-0.026715,0.180182,0.424478,0.000000,-7.426412,3.357973,0.000300
73,-0.527646,0.999545,0.004725,0.805058,125,0.001731,10,1.000000,1215,1328,-0.028364,0.184952,0.430060,0.000000,-7.687035,3.162355,0.000300
74,-0.600864,0.999470,0.004714,0.839165,128,0.000133,10,1.000000,1188,1347,-0.026943,0.461869,0.679609,0.011719,-8.909497,2.883359,0.000300
75,-0.601499,0.999676,0.004852,0.861032,131,0.001505,10,1.000000,1210,1337,-0.028743,0.235063,0.484833,0.011719,-8.868081,3.176076,0.000300
76,-0.656573,0.999568,0.004707,0.894416,132,0.001124,10,1.000000,1094,1450,-0.025643,0.467348,0.683628,0.015625,-9.858475,3.311496,0.000300
77,-0.604122,0.999379,0.004800,0.825164,133,0.000706,10,1.000000,1132,1422,-0.027425,0.273608,0.523075,0.000000,-8.861341,4.287658,0.000300
78,-0.576631,0.999403,0.004860,0.831480,124,0.001008,10,1.000000,1166,1376,-0.027981,0.136769,0.369822,0.000000,-8.381178,3.921029,0.000300
79,-0.659527,0.999384,0.004848,0.869521,145,0.000990,10,1.000000,1146,1395,-0.026669,0.220962,0.470066,0.000000,-9.782761,3.930103,0.000300
80,-0.625385,0.999658,0.004727,0.832791,121,0.002475,10,1.000000,1076,1468,-0.027890,0.141431,0.376074,0.000000,-9.240362,4.167076,0.000300
81,-0.630359,0.999564,0.004773,0.850814,130,0.000456,10,1.000000,1069,1465,-0.026646,0.199484,0.446636,0.007812,-9.280973,3.901559,0.000300
82,-0.597260,0.999438,0.004693,0.829322,114,0.000960,10,1.000000,1087,1451,-0.027637,0.183264,0.428093,0.000000,-8.760002,3.849856,0.000300
83,-0.487441,0.999696,0.004564,0.763489,125,0.000650,10,1.000000,1037,1508,-0.025881,0.303919,0.551289,0.000000,-7.074216,2.956445,0.000300
84,-0.607019,0.999685,0.004619,0.835115,131,0.001879,10,1.000000,993,1547,-0.027823,0.212060,0.460500,0.019531,-9.020996,3.056005,0.000300
85,-0.633555,0.999257,0.004713,0.864114,133,0.001062,10,1.000000,1014,1533,-0.027642,0.262263,0.512116,0.003906,-9.301394,3.796793,0.000300
86,-0.524235,0.999664,0.004722,0.792496,128,0.000559,10,1.000000,1055,1492,-0.028326,0.245150,0.495127,0.000000,-7.746691,3.220162,0.000300
87,-0.517703,0.999756,0.004663,0.788467,114,0.003272,10,1.000000,1113,1420,-0.026758,0.134454,0.366680,0.000000,-7.560504,3.559926,0.000300
88,-0.573926,0.999826,0.004727,0.826834,141,0.001322,10,1.000000,1171,1373,-0.027496,0.178474,0.422462,0.000000,-8.379652,3.630157,0.000300
89,-0.578361,0.999249,0.004850,0.826541,142,0.002800,10,1.000000,1212,1330,-0.027974,0.141850,0.376630,0.000000,-8.367250,3.956730,0.000300
90,-0.630652,0.999215,0.005017,0.851604,157,0.000266,10,1.000000,1297,1248,-0.026691,0.160590,0.400737,0.000000,-9.204885,4.188319,0.000300
91,-0.829796,0.999416,0.005469,0.936494,131,0.000684,10,1.000000,1387,1158,-0.027610,0.285338,0.534170,0.000000,-12.554625,5.142100,0.000300
92,-0.794764,0.998917,0.005328,0.939360,142,0.010842,10,1.000000,1343,1200,-0.032346,0.094880,0.308026,0.000000,-11.902769,5.214543,0.000300
93,-0.589710,0.999583,0.004976,0.839127,137,0.003296,10,1.000000,1298,1238,-0.027248,0.575102,0.758354,0.019531,-8.718107,3.190690,0.000300
94,-0.652464,0.999566,0.005034,0.863024,140,0.005894,10,1.000000,1246,1293,-0.026124,0.477195,0.690793,0.003906,-9.739908,4.525421,0.000300
95,-0.449936,0.999621,0.004666,0.728080,133,0.000881,10,1.000000,1221,1317,-0.026209,0.792789,0.890387,0.042578,-6.481879,3.081801,0.000300
96,-0.529430,0.999558,0.004830,0.804439,144,0.007102,10,1.000000,1179,1362,-0.028419,0.460350,0.678491,0.055469,-7.753127,3.077286,0.000300
97,-0.466427,0.999531,0.004842,0.749923,132,0.002790,10,1.000000,1276,1260,-0.025372,0.447837,0.669206,0.019531,-6.679566,3.968624,0.000300
98,-0.486669,0.999444,0.004847,0.749222,132,0.000441,10,1.000000,1304,1235,-0.025603,0.249121,0.499120,0.000000,-6.986992,4.471616,0.000300
99,-0.542830,0.999030,0.004936,0.804824,134,0.000775,10,1.000000,1379,1168,-0.024500,0.301919,0.549471,0.000000,-7.881190,4.125377,0.000300
100,-0.524393,0.999567,0.004850,0.817392,141,0.000011,10,1.000000,1294,1247,-0.024615,0.213076,0.461601,0.000000,-7.677035,3.658205,0.000300
